date,time,Tx(GONG),Ty(GONG),Tx(HMI),Ty(HMI),lon(GONG),lat(GONG),elon(GONG),elat(GONG),lon(HMI),lat(HMI),elon(HMI),elat(HMI)
2020-02-07,00:00:00,nan,nan,nan,nan,95.59766928165531,64.8690638831694,10.0,10.0,101.65293757571749,-57.845201413438865,10.0,10.0
2020-02-07,06:00:00,nan,nan,nan,nan,91.96922116635879,64.91478410613509,10.0,10.0,101.17428984956902,-58.237579233445075,10.0,10.0
2020-02-07,12:00:00,nan,nan,nan,nan,89.12737472172104,64.29047951059474,10.0,10.0,100.16466819191713,-59.566089623199396,10.0,10.0
2020-02-07,18:00:00,nan,nan,nan,nan,87.08286571887697,63.42842041739151,10.0,10.0,97.05525568825672,-61.30921741792333,10.0,10.0
2020-02-08,00:00:00,nan,nan,nan,nan,85.28331386245769,63.186972833584,10.0,10.0,90.7366277596718,-60.87028228506612,10.0,10.0
2020-02-08,06:00:00,nan,nan,nan,nan,84.0964632524511,62.76643317128196,10.0,10.0,87.43417312309799,-60.48032458727071,10.0,10.0
2020-02-08,12:00:00,nan,nan,nan,nan,82.8846466882752,62.66703259418272,10.0,10.0,84.7151089359688,-60.46682979401623,10.0,10.0
2020-02-08,18:00:00,nan,nan,nan,nan,81.8126256587615,62.60097331365968,10.0,10.0,80.92431574575656,-61.08384750807723,10.0,10.0
2020-02-09,00:00:00,nan,nan,nan,nan,80.8116823403347,62.56932122601089,10.0,10.0,74.96975876417193,-61.13244627823524,10.0,10.0
2020-02-09,06:00:00,nan,nan,nan,nan,79.83463063124368,62.575981786518774,10.0,10.0,72.93254548900617,-59.69628094181999,10.0,10.0
2020-02-09,12:00:00,nan,nan,nan,nan,78.8274827241107,62.623208614951956,10.0,10.0,71.53268819683194,-58.906506475461114,10.0,10.0
2020-02-09,18:00:00,nan,nan,nan,nan,77.7222787685293,62.7371260348089,10.0,10.0,70.06017224211145,-58.197663139921424,10.0,10.0
2020-02-10,00:00:00,nan,nan,nan,nan,76.82200824056292,63.34093888936721,10.0,10.0,69.71179935001366,0.6317973748581734,10.0,10.0
2020-02-10,06:00:00,nan,nan,nan,nan,75.17393295497214,63.808729148209885,10.0,10.0,50.90422100835554,59.44113466771999,10.0,10.0
2020-02-10,12:00:00,nan,nan,nan,nan,73.11826344967321,64.3256841817421,10.0,10.0,49.10128652413874,58.619152323660344,10.0,10.0
2020-02-10,18:00:00,nan,nan,nan,nan,70.47409545236248,64.32912148279061,10.0,10.0,47.24125522838483,58.20715621339202,10.0,10.0
2020-02-11,00:00:00,nan,nan,nan,nan,59.47857530893171,0.36742220939316905,10.0,10.0,45.293277867436025,57.403220226786026,10.0,10.0
2020-02-11,06:00:00,nan,nan,nan,nan,57.099505362860995,0.9489068983534662,10.0,10.0,43.226798179971816,57.06640314769353,10.0,10.0
2020-02-11,12:00:00,nan,nan,nan,nan,28.97775789669509,-53.92197706943576,10.0,10.0,41.10142967559994,56.693517716395434,10.0,10.0
2020-02-11,18:00:00,nan,nan,nan,nan,29.095066610193008,-32.726757481072816,10.0,10.0,38.8283479414876,56.26508165062378,10.0,10.0
2020-02-12,00:00:00,nan,nan,nan,nan,28.70435892091149,-32.0909859679916,10.0,10.0,36.240261163118355,54.95880817198211,10.0,10.0
2020-02-12,06:00:00,nan,nan,nan,nan,28.26516843210691,-31.46163714378457,10.0,10.0,34.321966176126764,53.329846984581486,10.0,10.0
2020-02-12,12:00:00,nan,nan,nan,nan,28.087971531940518,-31.193106220134826,10.0,10.0,32.90954810286094,49.579516100423874,10.0,10.0
2020-02-12,18:00:00,nan,nan,nan,nan,27.86348675290627,-30.95434852292285,10.0,10.0,32.40575148953085,42.666693685422025,10.0,10.0
2020-02-13,00:00:00,nan,nan,nan,nan,27.668099687309308,-30.73812732692777,10.0,10.0,31.574976064669944,41.53398109752194,10.0,10.0
2020-02-13,06:00:00,nan,nan,nan,nan,27.54041957481614,-30.681228304335736,10.0,10.0,30.75201604198648,41.157350510702976,10.0,10.0
2020-02-13,12:00:00,nan,nan,nan,nan,27.38668109066555,-30.63194608765612,10.0,10.0,18.75955603803099,27.88271948384049,10.0,10.0
2020-02-13,18:00:00,nan,nan,nan,nan,27.23895861484648,-30.610372609001335,10.0,10.0,18.52162656539837,26.834611367953073,10.0,10.0
2020-02-14,00:00:00,nan,nan,nan,nan,26.846691554739625,-30.734682091207482,10.0,10.0,18.508631007797852,26.64693036238158,10.0,10.0
2020-02-14,06:00:00,nan,nan,nan,nan,26.156812307145394,-30.986346800258122,10.0,10.0,18.382631566062397,26.50088052760932,10.0,10.0
2020-02-14,12:00:00,nan,nan,nan,nan,18.06617151775121,-31.49012762910809,10.0,10.0,18.167721322216906,26.342184910160842,10.0,10.0
2020-02-14,18:00:00,nan,nan,nan,nan,13.955263384677217,-29.758069324473173,10.0,10.0,17.920380585116924,26.174679169901477,10.0,10.0
2020-02-15,00:00:00,nan,nan,nan,nan,11.710443922181765,-28.66386119593812,10.0,10.0,17.727558502154054,26.42449943829252,10.0,10.0
2020-02-15,06:00:00,nan,nan,nan,nan,10.155404809300384,-28.45714845443071,10.0,10.0,17.489761329402747,26.882958656489247,10.0,10.0
2020-02-15,12:00:00,nan,nan,nan,nan,7.706681690682544,-28.69295247939222,10.0,10.0,17.21416847737442,28.027514093662592,10.0,10.0
2020-02-15,18:00:00,nan,nan,nan,nan,5.498739077570144,-28.763843991062693,10.0,10.0,3.5855593533273034,51.84296317856575,10.0,10.0
2020-02-16,00:00:00,nan,nan,nan,nan,2.8235567789886504,-29.133971782640792,10.0,10.0,4.4916790677828535,54.4753450804764,10.0,10.0
2020-02-16,06:00:00,nan,nan,nan,nan,1.1786256440768352,-29.47344419916325,10.0,10.0,2.4041740981505937,54.51026263845261,10.0,10.0
2020-02-16,12:00:00,nan,nan,nan,nan,0.6805286837248025,-29.90828398196653,10.0,10.0,0.9091388098167336,55.18545846901808,10.0,10.0
2020-02-16,18:00:00,nan,nan,nan,nan,356.8448008046625,-31.139788433013372,10.0,10.0,357.3395828312304,55.2081709308676,10.0,10.0
2020-02-17,00:00:00,nan,nan,nan,nan,354.6300881707051,-31.579028008369765,10.0,10.0,354.3059862494796,55.56258307248191,10.0,10.0
2020-02-17,06:00:00,nan,nan,nan,nan,353.35154094248617,-31.88150885705389,10.0,10.0,351.2056153214849,56.53234659560321,10.0,10.0
2020-02-17,12:00:00,nan,nan,nan,nan,352.278093473183,-32.156924554575006,10.0,10.0,345.15253736048174,58.14435421190821,10.0,10.0
2020-02-17,18:00:00,nan,nan,nan,nan,351.352745804934,-32.364420305266194,10.0,10.0,337.35811307618405,58.782801330040684,10.0,10.0
2020-02-18,00:00:00,nan,nan,nan,nan,350.5264018435562,-32.48927183768249,10.0,10.0,331.43324709282496,57.77191113474998,10.0,10.0
2020-02-18,06:00:00,nan,nan,nan,nan,349.6879557409128,-32.85559543114834,10.0,10.0,323.2616734793557,55.66485495791298,10.0,10.0
2020-02-18,12:00:00,nan,nan,nan,nan,349.00400970644637,-32.8096992372266,10.0,10.0,320.7356829110371,50.829709474332894,10.0,10.0
2020-02-18,18:00:00,nan,nan,nan,nan,348.38848016103776,-33.00162577720334,10.0,10.0,318.64745647001195,49.32568221776884,10.0,10.0
2020-02-19,00:00:00,nan,nan,nan,nan,347.90561792516814,-33.163648955164994,10.0,10.0,314.1027091457893,48.029639441607046,10.0,10.0
2020-02-19,06:00:00,nan,nan,nan,nan,347.55273427212984,-33.58620302993572,10.0,10.0,309.40627263041375,38.834118755414906,10.0,10.0
2020-02-19,12:00:00,nan,nan,nan,nan,347.23289928059626,-34.04540818350635,10.0,10.0,308.299292763362,35.26840775847477,10.0,10.0
2020-02-19,18:00:00,nan,nan,nan,nan,346.9334510687236,-34.778628069569514,10.0,10.0,304.7602342712717,30.912953665086345,10.0,10.0
2020-02-20,00:00:00,nan,nan,nan,nan,346.6058332987075,-35.755050943204914,10.0,10.0,303.16457516269895,29.18803656685491,10.0,10.0
2020-02-20,06:00:00,nan,nan,nan,nan,346.25385162946816,-37.469082171760064,10.0,10.0,302.257928254483,28.16760540514038,10.0,10.0
2020-02-20,12:00:00,nan,nan,nan,nan,345.2801164878839,-41.074193291086395,10.0,10.0,300.94292427663,27.382342695507578,10.0,10.0
2020-02-20,18:00:00,nan,nan,nan,nan,312.70490038913044,1.4040615200179367,10.0,10.0,300.04235863714973,26.56579897637917,10.0,10.0
2020-02-21,00:00:00,nan,nan,nan,nan,301.91191570350793,58.08505535309651,10.0,10.0,299.1450572342478,25.8801632415368,10.0,10.0
2020-02-21,06:00:00,nan,nan,nan,nan,300.36481144773626,57.30052226716051,10.0,10.0,298.2001252646206,25.3826342486263,10.0,10.0
2020-02-21,12:00:00,nan,nan,nan,nan,294.5414873231433,43.67425654200136,10.0,10.0,296.77551202176534,24.731291805377058,10.0,10.0
2020-02-21,18:00:00,nan,nan,nan,nan,294.21885068187214,42.852641567908655,10.0,10.0,295.1941819759528,23.877787722152906,10.0,10.0
2020-02-22,00:00:00,nan,nan,nan,nan,293.8299708056282,42.597159375032795,10.0,10.0,293.611553143306,23.038515154705077,10.0,10.0
2020-02-22,06:00:00,nan,nan,nan,nan,293.3370467184011,42.53555457685877,10.0,10.0,292.1712359483372,22.522200562192744,10.0,10.0
2020-02-22,12:00:00,nan,nan,nan,nan,292.83728963026067,42.764763486726594,10.0,10.0,291.04144588860004,22.277091969051245,10.0,10.0
2020-02-22,18:00:00,nan,nan,nan,nan,292.3284841069597,43.25573282376102,10.0,10.0,290.0459586903065,21.90965410377843,10.0,10.0
2020-02-23,00:00:00,nan,nan,nan,nan,291.5544210203031,44.247443979618396,10.0,10.0,287.9845364894285,21.669350176138444,10.0,10.0
2020-02-23,06:00:00,nan,nan,nan,nan,293.0343803207162,59.00321678234231,10.0,10.0,286.4069016774192,22.064470253122387,10.0,10.0
2020-02-23,12:00:00,nan,nan,nan,nan,289.7162533329794,59.98983264711252,10.0,10.0,284.8983354517185,22.62341019262368,10.0,10.0
2020-02-23,18:00:00,nan,nan,nan,nan,287.48898056777387,60.87080990893097,10.0,10.0,283.48437874348014,23.445364287583512,10.0,10.0
2020-02-24,00:00:00,nan,nan,nan,nan,284.43040135599165,61.79881176675607,10.0,10.0,282.0741527198316,24.37358579728245,10.0,10.0
2020-02-24,06:00:00,nan,nan,nan,nan,280.82891650287195,63.055616879641335,10.0,10.0,280.6876697600951,25.397930783951303,10.0,10.0
2020-02-24,12:00:00,nan,nan,nan,nan,275.70127831464265,63.9199493241374,10.0,10.0,279.2494949217246,26.196741785067573,10.0,10.0
2020-02-24,18:00:00,nan,nan,nan,nan,270.99750982808916,64.42381596184032,10.0,10.0,276.1677266122672,27.424357269624018,10.0,10.0
2020-02-25,00:00:00,nan,nan,nan,nan,265.9720559747959,63.66147376210576,10.0,10.0,274.13033824325265,28.581048912521464,10.0,10.0
2020-02-25,06:00:00,nan,nan,nan,nan,261.9753181698729,63.668184964303144,10.0,10.0,273.51226201861544,30.61861096278893,10.0,10.0
2020-02-25,12:00:00,nan,nan,nan,nan,257.6565451783096,63.81421476972528,10.0,10.0,272.1501303058798,36.57672031400556,10.0,10.0
2020-02-25,18:00:00,nan,nan,nan,nan,253.10472379682625,63.870471891124495,10.0,10.0,270.0975297893682,38.68329772474564,10.0,10.0
2020-02-26,00:00:00,nan,nan,nan,nan,248.0792119424051,63.421411480815976,10.0,10.0,267.2425862616042,41.39532893327689,10.0,10.0
2020-02-26,06:00:00,nan,nan,nan,nan,244.4045496748264,62.37451202539203,10.0,10.0,265.17771025014383,43.06966717710634,10.0,10.0
2020-02-26,12:00:00,nan,nan,nan,nan,240.94171358265845,62.488133003124105,10.0,10.0,263.92686417807784,46.02573145931579,10.0,10.0
2020-02-26,18:00:00,nan,nan,nan,nan,237.05482857526442,62.68173190716326,10.0,10.0,261.6945992464727,49.530285274632064,10.0,10.0
2020-02-27,00:00:00,nan,nan,nan,nan,233.10407656381284,62.68492669884148,10.0,10.0,257.18346110461897,52.964267683394795,10.0,10.0
2020-02-27,06:00:00,nan,nan,nan,nan,229.37099430062042,62.589527300020826,10.0,10.0,233.4595262894276,1.8150698404750456,10.0,10.0
2020-02-27,12:00:00,nan,nan,nan,nan,225.52467686874317,62.39757608127192,10.0,10.0,216.61639209143055,-26.430475314024672,10.0,10.0
2020-02-27,18:00:00,nan,nan,nan,nan,221.47431087390183,62.40755464144107,10.0,10.0,215.5796933794889,-25.51052616795073,10.0,10.0
