date,time,lon,lat,elon,elat,HP-Tx,HP-Ty,Cons-Type
2021-11-12,12:00:00,46.529404995445105,-12.535170842079669,6.465634022967596,12.258546934645777,-450.0386898452416,-256.68685403081804,Kent(MLE)
2021-11-12,18:00:00,44.86244009305815,-14.221120517903486,6.534116315476901,11.886841821576285,-423.14476767461747,-284.4653004475763,Kent(MLE)
2021-11-13,00:00:00,42.89461331642998,-15.80389226156318,7.6046818896756285,11.55578067071109,-400.5418290765956,-310.1729381143738,Kent(MLE)
2021-11-13,06:00:00,40.79746123291085,-17.327600341442654,8.69793289385109,11.078099068652692,-379.75507248193026,-334.62284144613017,Kent(MLE)
2021-11-13,12:00:00,38.34071616336784,-19.018429232208355,10.977104705439649,10.768047825371788,-363.77045901073143,-361.32108050502245,Kent(MLE)
2021-11-13,18:00:00,34.825512711990676,-20.383193785181373,19.012740733277127,10.875357347091583,-363.89090453693643,-382.2554962353111,Kent(MLE)
2021-11-14,00:00:00,30.15373209795866,-21.33411224941136,41.17390207736447,11.555112392004121,-381.4497161274776,-396.1753156565098,Kent(MLE)
2021-11-14,06:00:00,24.098257559788188,-19.63034404548293,71.42129749119165,14.003103678099318,-425.30744967237115,-368.1690944825125,Kent(MLE)
2021-11-14,12:00:00,17.604218728670965,-17.03891710746486,98.18913097753021,16.194047172607817,-477.05093895294704,-325.37490064461224,Kent(MLE)
2021-11-14,18:00:00,11.605379997423382,-14.038323105201526,123.38690942606836,17.19528494874458,-521.7489373814315,-275.3366961756128,Kent(MLE)
2021-11-15,00:00:00,6.793660815661601,-11.053931957292116,145.61587744285902,17.16239819737779,-548.7352244819049,-225.28222165289176,Kent(MLE)
2021-11-15,06:00:00,2.8883934714677295,-9.84075035344478,167.3390695463586,18.40690487381026,-559.2281513579655,-204.51538146682873,Kent(MLE)
2021-11-15,12:00:00,359.1446548231431,-9.749753706500998,172.59284663681498,18.9766877371016,-565.478805114748,-202.40341762342328,Kent(MLE)
2021-11-15,18:00:00,355.16125906120504,-12.07061177712985,158.60132248304186,19.29223890370377,-570.2600907650776,-240.05816049625562,Kent(MLE)
2021-11-16,00:00:00,351.5403590199982,-14.68496159591871,135.1740760314335,18.86880845574048,-568.3687427388504,-282.28064688045515,Kent(MLE)
2021-11-16,06:00:00,348.22001638893494,-17.846430450678355,96.59864387136714,16.12120794774718,-559.598485338036,-332.81425587401793,Kent(MLE)
2021-11-16,12:00:00,345.6585837329129,-20.00293591944913,56.28652971427808,13.444759679273515,-543.0551630370319,-366.95591986719177,Kent(MLE)
2021-11-16,18:00:00,343.9694065576358,-20.09293703970188,30.449602901739368,12.565301039247515,-521.9734849990346,-368.7350131675584,Kent(MLE)
2021-11-17,00:00:00,342.5359316813918,-20.04600212951666,15.001576585395428,12.29553189782136,-497.52266792790033,-368.42383169328787,Kent(MLE)
2021-11-17,06:00:00,341.3334765825696,-19.93958635253154,8.03851200882548,11.946829626764108,-469.5411663800478,-367.21025971214357,Kent(MLE)
2021-11-17,12:00:00,340.2936297289176,-19.804061797930196,4.665920147823639,11.822568056316271,-438.6846715398133,-365.5273370823176,Kent(MLE)
2021-11-17,18:00:00,339.55584371977886,-19.69346136011034,4.262949954798849,11.547804561323087,-402.68257175944746,-364.256284525386,Kent(MLE)
2021-11-18,00:00:00,339.0073036657667,-19.542971487877963,4.144294586306573,11.28399136698322,-363.1218596594408,-362.3145816886715,Kent(MLE)
2021-11-18,06:00:00,338.63566664355375,-19.465659596413303,4.073307924746909,11.240461151043244,-319.8319705927279,-361.46289523477117,Kent(MLE)
2021-11-18,12:00:00,338.5194348920897,-19.517731952686535,4.090594008034474,10.965309589580631,-271.5236660942901,-362.58805214271365,Kent(MLE)
2021-11-18,18:00:00,338.67860077266823,-19.761282974584034,4.088789121511287,10.802293979897424,-217.8492779105436,-366.6407181521421,Kent(MLE)
2021-11-19,00:00:00,339.17446912056676,-20.38436198226594,3.977978369321146,10.141027619285264,-157.8429733775556,-376.53084909009453,Kent(MLE)
2021-11-19,06:00:00,340.1189407134084,-21.187238640511026,4.076554815030143,9.255817624989081,-90.39838434476405,-389.0319731429178,Kent(MLE)
2021-11-19,12:00:00,342.47965186306357,-21.382915020253012,15.452399437712472,9.067092792454783,-0.8205881472676992,-391.8235010507555,Kent(MLE)
2021-11-19,18:00:00,345.9693521829668,-22.479260824644854,58.43475259855783,8.662159103744756,105.61556415690266,-408.11096346911836,Kent(MLE)
2021-11-20,00:00:00,354.02778983721055,-24.128674687718036,159.8517590700852,9.609644618468435,276.1604776684439,-431.39525449814556,Kent(MLE)
2021-11-20,06:00:00,7.206124067880945,-24.529607717263694,157.5680179385721,9.450193107718722,502.7513557999041,-432.46779435040446,Kent(MLE)
2021-11-20,12:00:00,22.318348287735976,-23.570511169218342,126.16558664574883,9.15853225491052,712.1725980988755,-409.4927153988242,Kent(MLE)
2021-11-20,18:00:00,38.735724237936694,-18.331367425021227,54.400677153455746,12.345190658381672,880.9669837094857,-315.9035249871851,Kent(MLE)
2021-11-21,00:00:00,53.16899914414748,-13.062692482208087,15.478090077452338,13.544466995069103,nan,nan,Kent(MLE)
2021-11-21,06:00:00,66.06311778277943,-14.988629053004667,19.59611879737068,14.124105757272096,nan,nan,Kent(MLE)
2021-11-21,12:00:00,78.53661890436288,-16.6443313606743,20.545888000699378,14.80788413271142,nan,nan,Kent(MLE)
2021-11-21,18:00:00,90.42546049775986,-18.370959759192438,19.05780157615744,14.441247519554349,nan,nan,Kent(MLE)
