date,time,Tx(GONG),Ty(GONG),Tx(HMI),Ty(HMI),lon(GONG),lat(GONG),elon(GONG),elat(GONG),lon(HMI),lat(HMI),elon(HMI),elat(HMI)
2020-01-08,12:00:00,-366.77471152693033,872.1366388683592,-695.9914420200513,414.88099427717856,282.69455353201306,60.472791926585806,10.0,10.0,281.9547869650417,22.580419482629427,10.0,10.0
2020-01-08,18:00:00,-352.9080181641038,876.0874128655175,-677.3555088650901,431.5018196262399,279.791876460025,61.39129641016429,10.0,10.0,280.1208138024349,23.51767055759723,10.0,10.0
2020-01-09,00:00:00,-346.06781786447385,888.8122060873071,-658.4740467325319,454.70052542900254,276.2328565556415,62.318418167567145,10.0,10.0,278.1632257241747,24.85253372419796,10.0,10.0
2020-01-09,06:00:00,-329.5667866449803,895.6847725675731,-640.6101027971599,472.59578176314074,272.18700302229115,63.92293998155613,10.0,10.0,275.3612437904948,26.239136830625387,10.0,10.0
2020-01-09,12:00:00,-335.892870686017,900.8094531086496,-629.7817988097668,492.79247110532174,266.4405865937732,64.42890273098821,10.0,10.0,272.6402442399871,27.449425702679893,10.0,10.0
2020-01-09,18:00:00,-341.91002395795664,898.1699987778587,-608.3140921313317,508.27235357745207,260.95575421315687,64.62077414177251,10.0,10.0,270.5394458349907,28.56248497166925,10.0,10.0
2020-01-10,00:00:00,-360.3897552306298,899.6768221804999,-582.5899296519348,533.2782087656383,255.44486499979342,64.08206802114225,10.0,10.0,268.93230975666785,30.11103937622832,10.0,10.0
2020-01-10,06:00:00,-369.7200823568272,897.7653129284398,-534.6477863986511,618.7496309501947,249.9803128118473,64.0138545319407,10.0,10.0,266.79290437187285,36.05944823107577,10.0,10.0
2020-01-10,12:00:00,-378.0286028510891,895.6825458569771,-527.0351240262388,648.7219381968409,245.06506127571961,63.844720906205986,10.0,10.0,262.5742030284098,38.40810453007629,10.0,10.0
2020-01-10,18:00:00,-392.5798998128157,890.0069462692941,-515.3886654248927,658.2453533990625,239.82904245510983,63.26739340129196,10.0,10.0,259.83327300421655,39.171765598857476,10.0,10.0
2020-01-11,00:00:00,-403.18313062470406,882.2755860919623,-491.65694959717797,675.6936188117728,235.65372102150508,62.627620667693,10.0,10.0,258.1571033130402,40.36656621033133,10.0,10.0
2020-01-11,06:00:00,-403.20599769288674,880.1983074744172,-441.92231926927343,706.1611024203795,232.21198059290023,62.601354722342776,10.0,10.0,257.8268292461749,42.93958779933735,10.0,10.0
2020-01-11,12:00:00,-404.26484317122964,879.6675573247122,-404.99015088402666,772.0864953890234,228.55547012878276,62.60223982623699,10.0,10.0,253.8322982356086,48.73488050024982,10.0,10.0
2020-01-11,18:00:00,-403.0873569003306,880.1843847839313,-403.12162730982527,804.1356091525781,225.17479235152598,62.70292108611168,10.0,10.0,247.51698546785656,51.95306436728097,10.0,10.0
2020-01-12,00:00:00,-406.0255147048738,881.4537504093068,-397.4818653995171,818.5345640113792,221.0455923831003,62.73995579124193,10.0,10.0,243.5839943974744,53.2314326751238,10.0,10.0
2020-01-12,06:00:00,-411.70423428644426,880.9596286522823,-384.0589089398272,833.3650162433511,217.04605997142272,62.540065245857704,10.0,10.0,240.021362897048,54.855907362025526,10.0,10.0
2020-01-12,12:00:00,-418.00897313398315,875.4283564305687,-360.72297244216315,848.095561375618,212.23840747920173,62.323315919951185,10.0,10.0,236.51635400616,57.17151971877492,10.0,10.0
2020-01-12,18:00:00,-435.6556054996327,872.6649981368644,-347.1714472440072,864.4040926400827,208.52950028656144,61.3240565539748,10.0,10.0,232.79190695300187,58.91245477655939,10.0,10.0
2020-01-13,00:00:00,-443.5846162780653,864.6122726093985,-341.76533276680857,881.3481943378915,204.65711007564548,60.76043953658176,10.0,10.0,227.44662193295704,60.77703705098614,10.0,10.0
2020-01-13,06:00:00,-459.00675685983146,861.1119238195605,-331.1871548905038,893.5589448789343,201.1220714261767,59.84784491477657,10.0,10.0,219.7161327417812,63.64067060104019,10.0,10.0
2020-01-13,12:00:00,-464.1801059495192,852.3031706297123,-364.2434079868253,897.9077711554173,197.72325890080424,59.3205757432805,10.0,10.0,208.98613551423003,63.863996245046046,10.0,10.0
2020-01-13,18:00:00,-482.08677657856606,846.3878889560635,-394.8839623935055,884.8793027024901,194.18454377152005,58.209619907985974,10.0,10.0,200.82397848895428,62.85863020589729,10.0,10.0
2020-01-14,00:00:00,-484.9862914776895,839.0194059054446,-421.2060206201858,873.4252698715134,191.17276573058797,57.76582959130882,10.0,10.0,194.33280940414159,61.70481838218571,10.0,10.0
2020-01-14,06:00:00,-490.16792082157923,833.5809463370225,-449.23717918153847,859.0262983765723,188.1469181853983,57.25702715850481,10.0,10.0,188.718984341277,60.173455673262275,10.0,10.0
2020-01-14,12:00:00,-505.2461681282148,826.7442874235433,-494.37245257664466,835.9660913858987,185.78480331023772,56.0232491270381,10.0,10.0,184.1004146525394,57.25733627878852,10.0,10.0
2020-01-14,18:00:00,-512.4366437906865,820.0917479322337,-513.7119185654446,818.7864388072818,184.08765564503483,55.047338354210865,10.0,10.0,181.47436619030861,55.52716435239945,10.0,10.0
2020-01-15,00:00:00,-506.2657642425038,815.2952135757641,-523.5765065362211,807.5134985389595,182.418305769214,54.81274913088563,10.0,10.0,180.38000772636502,54.12176931153764,10.0,10.0
2020-01-15,06:00:00,-507.9727132495027,813.106375540937,-527.2681232481264,805.2296554874861,181.19911759355156,54.08044962632729,10.0,10.0,179.59349942263532,53.20454163571562,10.0,10.0
2020-01-15,12:00:00,-499.68720964249223,813.2012728254213,-514.9819315837229,804.0278429371765,179.8306569949664,53.97437236961687,10.0,10.0,178.2853312339619,53.26805264108122,10.0,10.0
2020-01-15,18:00:00,-489.8531205037143,816.1801795261812,-503.88867539167404,804.9414968306813,178.66794863499078,53.954198704532814,10.0,10.0,177.02653161234102,53.29635906983484,10.0,10.0
2020-01-16,00:00:00,-470.2954608870205,821.1315805677194,-492.6173365924042,810.4591675321918,177.53928778272018,54.52117040340829,10.0,10.0,175.81595371988584,53.44627728439393,10.0,10.0
2020-01-16,06:00:00,-452.3418107610196,828.7771586767407,-472.2700310784858,818.1675398380148,176.25355135126716,55.127091231629706,10.0,10.0,174.56202120641774,54.18623264553898,10.0,10.0
2020-01-16,12:00:00,-435.6070113843307,838.0320125909343,-452.39618948311545,829.759952611351,174.71425456583628,55.79636945289946,10.0,10.0,172.89010828219241,55.17971305263489,10.0,10.0
2020-01-16,18:00:00,-409.97881084959954,847.7209146111278,-423.9276389614679,841.7079943591452,173.2015365412571,57.04327662132946,10.0,10.0,170.8216306575218,56.88729730626977,10.0,10.0
2020-01-17,00:00:00,-382.9129199772142,862.9159665333083,-431.5442133496981,848.2411484362691,171.0699904852362,58.852223090819066,10.0,10.0,166.07641256958456,57.14985431505785,10.0,10.0
2020-01-17,06:00:00,-368.1474797455594,876.5410009898494,-426.16597882215865,851.0742727829235,165.55593027845188,61.11654659924989,10.0,10.0,162.23395899879958,57.76695769012192,10.0,10.0
2020-01-17,12:00:00,-386.8043874723371,878.746592540398,-423.93117999495,854.7469158598067,160.27835276715578,60.64080958479313,10.0,10.0,159.14249995754884,57.94803092489843,10.0,10.0
2020-01-17,18:00:00,-378.00162630458357,878.6279189640258,-416.85872854827903,859.3183529722525,156.04331378054994,61.52373687231607,10.0,10.0,156.5356923389485,58.289351556571646,10.0,10.0
2020-01-18,00:00:00,-385.05051859724335,882.3012597437216,-407.1810013831128,860.5377647121668,150.4723563520905,61.87999631309005,10.0,10.0,153.37982695106913,58.891941092096516,10.0,10.0
2020-01-18,06:00:00,-387.2187246461399,884.1174185794725,-2152.7441493361257,160.4308569833002,145.92867330189313,62.15420838622529,10.0,10.0,143.35710357801975,1.3380735724842938,10.0,10.0
2020-01-18,12:00:00,-391.2819243646226,888.7842538697699,-2148.6471760545387,178.5815975757758,140.52171984220035,62.59873567305449,10.0,10.0,140.2564433304025,1.7331090632917414,10.0,10.0
2020-01-18,18:00:00,-388.28812532150187,889.5192166650974,-461.0987275787629,-843.8079602837422,134.60383737718098,63.43494085713978,10.0,10.0,123.38827115604704,-60.764098348122424,10.0,10.0
2020-01-19,00:00:00,-400.4498487261589,884.5763603380609,-507.103041365277,-816.1713418240892,127.03157961443266,63.476805169708975,10.0,10.0,116.88570032511444,-57.877243817615486,10.0,10.0
2020-01-19,06:00:00,-483.40986449457705,849.975966660326,-583.0289208330214,-773.9374822526129,119.26884359567845,58.68080368664016,10.0,10.0,108.57797251959411,-53.08550494881451,10.0,10.0
2020-01-19,12:00:00,-527.5440627317877,821.0963185992042,-776.5950920269826,-555.2832949151508,116.29477530287664,55.376357383270495,10.0,10.0,108.73301168106524,-35.770235087414434,10.0,10.0
2020-01-19,18:00:00,-545.3438847842626,807.5674788116581,-783.4817850659601,-533.5416256195239,114.2459317356406,53.75063726459767,10.0,10.0,108.12558438542611,-34.36807802260911,10.0,10.0
2020-01-20,00:00:00,-558.7063130352179,796.0496538591592,-785.0666475391481,-521.3132913570587,112.39727563022542,52.347018065941505,10.0,10.0,107.0135481197102,-33.585474349001586,10.0,10.0
2020-01-20,06:00:00,-559.0462154953275,782.3900408681955,-779.5592135482002,-511.6660796829226,111.0874981005982,51.35748217861239,10.0,10.0,106.27874215235462,-33.08712401670522,10.0,10.0
2020-01-20,12:00:00,-568.4364526295103,771.9035250319612,-767.0758090119342,-501.9331274375365,109.90353732833876,49.9227866980367,10.0,10.0,105.81815616568241,-32.72495422121024,10.0,10.0
2020-01-20,18:00:00,-565.0308330275584,763.5674136549517,-748.768652199069,-492.4726208846554,109.02218206386313,49.06894996740146,10.0,10.0,105.6838396276105,-32.45477379771473,10.0,10.0
2020-01-21,00:00:00,-560.4054171910975,759.4274978872822,-737.8680247687735,-469.2565284874013,108.17166075451904,48.35481568667997,10.0,10.0,106.11152178118813,-31.08232131698354,10.0,10.0
2020-01-21,06:00:00,-543.7736580695491,760.3197100968588,-764.2877077606972,-405.64559685227164,107.57959673570178,48.31383847263694,10.0,10.0,102.85470685212007,-27.031525053986574,10.0,10.0
2020-01-21,12:00:00,-516.1333567218389,769.0154233079132,-771.5689048850909,-378.1488235200149,107.2991613680567,49.01037364438421,10.0,10.0,100.17733650156485,-25.309833710022605,10.0,10.0
2020-01-21,18:00:00,-477.63397016818635,787.9137002776519,-797.9902422167362,-349.0659684552423,106.97195091219662,50.735617097255236,10.0,10.0,95.06381234617588,-23.321835334356326,10.0,10.0
2020-01-22,00:00:00,-452.6736678050365,805.8895467853174,-787.0703319248278,-334.8046466917435,105.56852807153156,52.09103368504488,10.0,10.0,93.6246079683393,-22.615752961483572,10.0,10.0
2020-01-22,06:00:00,-432.0424639619887,822.5247620210297,-765.8486040944699,-330.04916097977,102.40667834719237,53.95561230223829,10.0,10.0,93.20539589417051,-22.513277689724198,10.0,10.0
2020-01-22,12:00:00,-430.5042775562033,827.0494209778163,-742.6154793666209,-328.2447270710128,98.914464830349,54.300446885988464,10.0,10.0,92.99758538486685,-22.53407905767945,10.0,10.0
2020-01-22,18:00:00,-417.91662460425863,831.6117628511666,-714.0485213457141,-326.12795990582464,96.54075703555921,54.866092363612644,10.0,10.0,92.69030581134308,-22.623150486641634,10.0,10.0
2020-01-23,00:00:00,-401.10390880657366,839.927164376776,-679.4137240024284,-322.51539576241385,94.09551535783716,55.8900579052099,10.0,10.0,92.45268395578732,-22.717006963540072,10.0,10.0
2020-01-23,06:00:00,-390.4150966629386,853.5664585246022,-647.5145846782252,-324.7834222204313,91.50526256893572,56.74200950685657,10.0,10.0,92.14316152214899,-23.021499018986496,10.0,10.0
2020-01-23,12:00:00,-376.2524155769497,857.1278337886798,-627.5557326639538,-344.3362542626976,88.80525712020484,57.57396298869793,10.0,10.0,90.24253337652712,-24.28472885034984,10.0,10.0
2020-01-23,18:00:00,-360.6327826688066,866.4688898503963,-561.6186442659236,-451.75856954222184,86.86472051244779,58.34266209438702,10.0,10.0,89.3330429922762,-31.341724112518328,10.0,10.0
2020-01-24,00:00:00,-340.68687699409196,874.9529553026213,-535.102852539625,-458.61544244265997,84.28389178429224,59.74179481105798,10.0,10.0,87.80689364635336,-32.069284996594895,10.0,10.0
2020-01-24,06:00:00,-335.202677343972,881.1927966765753,-517.4873473108746,-468.01963641741435,80.78131425307444,60.44128659537679,10.0,10.0,85.94803963353525,-32.67968514632004,10.0,10.0
2020-01-24,12:00:00,-331.6181605590973,880.2808434248366,-457.9739319777582,-521.805652263973,78.44291521173302,60.22195995164874,10.0,10.0,85.67216513170352,-36.66820347837352,10.0,10.0
2020-01-24,18:00:00,-320.4786451794207,876.8085541506844,-406.70606659678737,-586.9412227768446,77.01570941067821,60.03754051735223,10.0,10.0,84.48455651135609,-41.38566763095894,10.0,10.0
2020-01-25,00:00:00,-310.96850190008985,883.2400925302045,-373.186972982483,-592.6090806128234,76.07191513617295,59.698245082697184,10.0,10.0,84.0825992587568,-41.8762565885041,10.0,10.0
2020-01-25,06:00:00,-290.74402150977403,877.8621409437103,-337.51809638761915,-597.6725489077651,75.23390022908127,59.79745814331009,10.0,10.0,83.65312209773595,-42.47473328560472,10.0,10.0
2020-01-25,12:00:00,-274.8718129263725,880.1282357629308,-284.1418146449141,-615.9903527137666,74.4010669993071,59.695078390092995,10.0,10.0,84.51306252704538,-43.92832807948682,10.0,10.0
2020-01-25,18:00:00,-258.0245798483957,882.137173840067,-258.2634308899287,-797.988319742937,73.60667948548769,59.58720259658574,10.0,10.0,73.60933315363744,-59.47041489433136,10.0,10.0
2020-01-26,00:00:00,-239.59280412807132,884.0816163519451,-314.08866587677034,-725.7714937169101,72.95327397413799,59.45958691726715,10.0,10.0,69.69279697400968,-52.6464553112976,10.0,10.0
2020-01-26,06:00:00,-219.33219356578775,886.2011131106445,-303.2201367130038,-703.9094834883088,72.48764371037709,59.29104494566422,10.0,10.0,69.39528028027385,-50.514289824247406,10.0,10.0
2020-01-26,12:00:00,-191.9977055808995,884.6070531010724,-273.1229284596629,-697.7113187672717,72.34127415241935,59.505062065138375,10.0,10.0,69.35039664436583,-50.213276033951814,10.0,10.0
2020-01-26,18:00:00,-959.9771085672546,112.90438307565657,-239.0742767043412,-697.5731111260112,69.12541368859382,-2.5464950728499685,10.0,10.0,69.35358429246143,-50.37811614432576,10.0,10.0
2020-01-27,00:00:00,-806.0870796195231,127.03897540416315,-197.4795599074569,-707.28247854159,69.55965268591949,-2.3605311404951785,10.0,10.0,69.46837925423924,-51.661330232772606,10.0,10.0
2020-01-27,06:00:00,-640.5219097321387,123.23241011262348,-149.68718659691513,-735.3770839136448,70.288337365362,-2.5884166431523,10.0,10.0,70.22935524185525,-53.84607430538382,10.0,10.0
2020-01-27,12:00:00,-455.42318867146963,118.27959364972165,56.203626653345175,-737.6425638981708,71.37471177382294,-2.8205393322554166,10.0,10.0,87.58859695695854,-54.60280983868512,10.0,10.0
2020-01-27,18:00:00,-91.3316511993762,-807.3018176921692,64.24629672208872,-593.8880920835996,67.42370256760613,-61.19582437193367,10.0,10.0,83.72355050688577,-42.864060248282144,10.0,10.0
2020-01-28,00:00:00,-44.79527782718651,-808.029521987577,112.6810218923727,-583.3007408171136,69.87163858255592,-61.16406420665858,10.0,10.0,84.19730596007005,-42.046964083440656,10.0,10.0
2020-01-28,06:00:00,4.347585642274991,-811.9159845933058,161.641942229291,-574.7667250645247,72.55098174095417,-61.594503289686,10.0,10.0,84.69255957483138,-41.390135468763276,10.0,10.0
2020-01-28,12:00:00,92.24230816604219,-820.1756869952704,229.89544782060315,-503.53160039074766,80.53139788361744,-62.56271555361916,10.0,10.0,85.6825701063545,-36.41303370286012,10.0,10.0
2020-01-28,18:00:00,154.30468576866332,-805.2242294290356,313.42113370500545,-447.4231439888478,84.34567965443394,-60.87425269891956,10.0,10.0,87.58677959254419,-32.37120331751405,10.0,10.0
2020-01-29,00:00:00,206.56266048195184,-794.271853874271,382.5792402276608,-438.23503165972016,86.52257328080547,-59.34141732978129,10.0,10.0,89.41916371016201,-31.678116627822646,10.0,10.0
2020-01-29,06:00:00,258.5573561797874,-777.6061623311881,472.7689060679309,-325.76583677287084,88.31281501909248,-57.58266618005528,10.0,10.0,90.63740196901098,-24.259868461894627,10.0,10.0
2020-01-29,12:00:00,295.9085617725233,-771.074934042235,544.0373645745093,-312.12605439142243,89.1070254117347,-56.86396006628456,10.0,10.0,92.67936842711799,-23.21082799322918,10.0,10.0
2020-01-29,18:00:00,326.85380942253096,-771.8879642133776,593.0391288682316,-318.12340225731253,89.93498466995807,-56.84935118839453,10.0,10.0,93.61039500276891,-23.389491884113664,10.0,10.0
2020-01-30,00:00:00,355.0835125908085,-776.8083818924573,672.5467787893219,-358.00554240995484,90.81592010316028,-57.05119943986453,10.0,10.0,97.96580430157444,-25.20721833742217,10.0,10.0
2020-01-30,06:00:00,381.07363175470437,-785.9492901458342,691.5222835761177,-490.73822167266434,91.75196404825157,-57.40705279736875,10.0,10.0,103.7330562331493,-33.40311752679793,10.0,10.0
2020-01-30,12:00:00,397.02182409690175,-796.0033382208351,726.6221580811257,-489.96862076167565,92.65100729849554,-58.24121889724693,10.0,10.0,104.64180237942831,-32.931627895219485,10.0,10.0
2020-01-30,18:00:00,398.2659614466333,-810.0682949529837,749.6822917285725,-494.55653271825383,93.14973099331176,-59.76482936356813,10.0,10.0,104.92313757546209,-32.911213177799695,10.0,10.0
2020-01-31,00:00:00,410.1949460892962,-824.2105411580161,765.8179692550124,-500.3367643651874,95.17258174013409,-60.81955952233574,10.0,10.0,105.13875543665294,-33.06509742591345,10.0,10.0
2020-01-31,06:00:00,2428.4241235654035,-127.17489650399529,783.3601276286771,-506.6802853149719,112.65357002952356,-3.983642911631793,10.0,10.0,105.37433594662272,-33.102254347690184,10.0,10.0
2020-01-31,12:00:00,2443.76129911834,-144.66268410671225,800.5903817135036,-513.7860826799559,114.51340680991899,-3.8824463275176813,10.0,10.0,105.64180340249894,-33.088539559009575,10.0,10.0
2020-01-31,18:00:00,nan,nan,806.7637938899919,-519.3618317010813,109.84513121567163,49.42164770534305,10.0,10.0,105.76551087516528,-33.24537192989113,10.0,10.0
2020-02-01,00:00:00,nan,nan,810.6475862031771,-524.5388225748995,110.29686758068974,50.22125981720493,10.0,10.0,105.9058067032378,-33.360404681146115,10.0,10.0
2020-02-01,06:00:00,nan,nan,811.376808189988,-529.0351364937284,110.65955475609705,50.56062459103157,10.0,10.0,106.00250414208891,-33.449710864187445,10.0,10.0
2020-02-01,12:00:00,nan,nan,815.7371354840611,-537.0713114491707,110.95833239186771,50.82936200642342,10.0,10.0,106.35429659658807,-33.484028975790594,10.0,10.0
2020-02-01,18:00:00,nan,nan,816.4085924343202,-544.4897652087296,111.16563843032448,51.04142994093111,10.0,10.0,106.58656546358637,-33.509653984711555,10.0,10.0
2020-02-02,00:00:00,nan,nan,nan,nan,111.27647086345225,51.19091267046397,10.0,10.0,106.44707287120673,-33.546309684997375,10.0,10.0
2020-02-02,06:00:00,nan,nan,nan,nan,111.30029843971408,51.28578293369241,10.0,10.0,106.48233553558696,-33.5290942134667,10.0,10.0
2020-02-02,12:00:00,nan,nan,nan,nan,111.248165821548,51.329703895187706,10.0,10.0,106.42495794841074,-33.4897097541576,10.0,10.0
2020-02-02,18:00:00,nan,nan,nan,nan,111.02579381618641,50.90717729622961,10.0,10.0,106.29189234121898,-33.436839513282855,10.0,10.0
2020-02-03,00:00:00,nan,nan,nan,nan,110.82433502809208,50.868264533427364,10.0,10.0,106.09802224731457,-33.3807029052435,10.0,10.0
2020-02-03,06:00:00,nan,nan,nan,nan,110.51420008108828,50.37104692343157,10.0,10.0,106.17275629094169,-33.21435414206936,10.0,10.0
2020-02-03,12:00:00,nan,nan,nan,nan,110.23998072663464,50.2518154753646,10.0,10.0,105.94166480867916,-33.14529905082288,10.0,10.0
2020-02-03,18:00:00,nan,nan,nan,nan,109.90527116394891,49.75977382217271,10.0,10.0,105.74744881775958,-33.087782999852394,10.0,10.0
2020-02-04,00:00:00,nan,nan,nan,nan,109.53596950966451,49.24382341867972,10.0,10.0,105.61587622171312,-33.026845090471504,10.0,10.0
2020-02-04,06:00:00,nan,nan,nan,nan,109.22089709657021,49.121825802394426,10.0,10.0,105.53142713028278,-32.939612519789144,10.0,10.0
2020-02-04,12:00:00,nan,nan,nan,nan,108.76575561134779,48.57764152246533,10.0,10.0,105.48452027487501,-32.79693866406292,10.0,10.0
2020-02-04,18:00:00,nan,nan,nan,nan,108.34464273341352,48.10160941385529,10.0,10.0,105.48620065656401,-32.54891380646338,10.0,10.0
2020-02-05,00:00:00,nan,nan,nan,nan,108.0016383592535,48.04523266836726,10.0,10.0,105.54760340733368,-32.063571754485515,10.0,10.0
2020-02-05,06:00:00,nan,nan,nan,nan,107.69992779382628,48.06285335251109,10.0,10.0,105.9693056265049,-31.246319446025552,10.0,10.0
2020-02-05,12:00:00,nan,nan,nan,nan,107.44392494994855,48.18679689545153,10.0,10.0,104.0608624865474,-27.50514263928034,10.0,10.0
2020-02-05,18:00:00,nan,nan,nan,nan,107.14363097987413,48.494339526983936,10.0,10.0,102.03639904364569,-26.690302961797943,10.0,10.0
2020-02-06,00:00:00,nan,nan,nan,nan,107.07346165251728,49.407778521309154,10.0,10.0,98.50364519311928,-25.17339304333739,10.0,10.0
2020-02-06,06:00:00,nan,nan,nan,nan,106.62080812435059,50.646452464162635,10.0,10.0,95.28959306742004,-23.64726459128067,10.0,10.0
2020-02-06,12:00:00,nan,nan,nan,nan,105.77916676924684,51.821529125799294,10.0,10.0,94.06080706859129,-22.986875327947985,10.0,10.0
2020-02-06,18:00:00,nan,nan,nan,nan,104.11023681827015,53.38667463072471,10.0,10.0,93.32050722132887,-22.67639310318589,10.0,10.0
2020-02-07,00:00:00,nan,nan,nan,nan,100.96729777278424,54.02453766215365,10.0,10.0,93.17889161724086,-22.619116240777288,10.0,10.0
